PLAYER_WYID,FIRSTNAME,LASTNAME,ROLECODE3,BIRTHDATE,SEASONNAME,SEASON_WYID,COMPETITIONNAME,COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,MATCHES,MATCHESINSTART,MATCHESSUBSTITUTED,MATCHESCOMINGOFF,MINUTESONFIELD,MINUTESTAGGED,GOALS,ASSISTS,SHOTS,HEADSHOTS,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,PENALTIES,LINKUPPLAYS,DUELS,DUELSWON,DEFENSIVEDUELS,DEFENSIVEDUELSWON,OFFENSIVEDUELS,OFFENSIVEDUELSWON,AERIALDUELS,AERIALDUELSWON,FOULS,PASSES,SUCCESSFULPASSES,SMARTPASSES,SUCCESSFULSMARTPASSES,PASSESTOFINALTHIRD,SUCCESSFULPASSESTOFINALTHIRD,CROSSES,SUCCESSFULCROSSES,FORWARDPASSES,SUCCESSFULFORWARDPASSES,BACKPASSES,SUCCESSFULBACKPASSES,THROUGHPASSES,SUCCESSFULTHROUGHPASSES,KEYPASSES,SUCCESSFULKEYPASSES,VERTICALPASSES,SUCCESSFULVERTICALPASSES,LONGPASSES,SUCCESSFULLONGPASSES,DRIBBLES,SUCCESSFULDRIBBLES,INTERCEPTIONS,DEFENSIVEACTIONS,SUCCESSFULDEFENSIVEACTION,ATTACKINGACTIONS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,FREEKICKSONTARGET,DIRECTFREEKICKS,DIRECTFREEKICKSONTARGET,CORNERS,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS,ACCELERATIONS,PRESSINGDUELS,PRESSINGDUELSWON,LOOSEBALLDUELS,LOOSEBALLDUELSWON,MISSEDBALLS,SHOTASSISTS,SHOTONTARGETASSISTS,RECOVERIES,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,SHOTSBLOCKED,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,DRIBBLESAGAINST,DRIBBLESAGAINSTWON,GOALKICKSSHORT,GOALKICKSLONG,SHOTSONTARGET,SUCCESSFULPROGRESSIVEPASSES,SUCCESSFULSLIDINGTACKLES,SUCCESSFULGOALKICKS,FIELDAERIALDUELS,FIELDAERIALDUELSWON,GKCLEANSHEETS,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKSUCCESSFULEXITS,GKAERIALDUELS,GKAERIALDUELSWON,GKSAVES,NEWDUELSWON,NEWDEFENSIVEDUELSWON,NEWOFFENSIVEDUELSWON,NEWSUCCESSFULDRIBBLES,LATERALPASSES,SUCCESSFULLATERALPASSES
283942,Django,Warmerdam,DEF,1995-09-02,2025/2026,191620,1st Division,328,191620,283942,3,2,2,1,107,107,0,1,0,0,1,0,0,0,0,19,10,8,1,2,2,5,5,2,63,50,0,0,5,3,4,1,27,19,11,10,0,0,2,2,21,19,6,2,0,0,5,15,10,4,1,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2,13,6,1,14,7,3,0,0.77,0,44,1,2,0,3,0,0,0,1,16,7,2,0,2,0,0,0,0,10,1,0,5,5,0,0,0,0,0,0,0,0,11,3,1,0,21,19
751752,Oliver Konstantin,Thomassen,MID,2004-05-19,2025/2026,191620,1st Division,328,191620,751752,4,0,0,4,46,46,0,0,2,0,0,0,0,0,0,12,5,1,0,6,4,2,1,0,10,9,0,0,1,1,1,0,4,4,3,3,0,0,0,0,2,1,0,0,4,4,0,1,0,7,6,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,2,1,1,3,1,0,0.52,0.01,0,7,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,4,4,2,1
535622,Patrick,Tjørnelund,DEF,2002-04-05,2025/2026,191620,1st Division,328,191620,535622,16,8,4,8,896,896,2,0,6,1,1,0,0,0,0,107,42,55,12,12,7,29,15,8,449,364,0,0,55,34,25,7,175,126,65,62,5,1,1,1,156,134,58,30,5,5,37,94,71,36,14,0,0,0,0,0,0,0,3,2,0,11,8,4,7,1,89,27,6,105,30,2,1.06,0.76,0,331,19,15,0,15,0,0,4,2,80,39,2,3,21,9,3,0,4,59,1,3,29,15,0,0,0,0,0,0,0,0,60,32,5,3,156,134
56396,Nicklas,Helenius,FWD,1991-05-08,2025/2026,191620,1st Division,328,191620,56396,15,10,9,5,857,857,4,0,19,8,1,0,0,1,24,183,72,19,3,55,20,74,34,6,163,117,3,2,19,9,1,0,32,17,39,37,1,1,2,2,62,42,7,4,6,3,15,37,28,29,14,2,0,2,0,0,1,19,0,3,0,35,15,1,4,2,29,14,0,104,37,3,3.95,0.38,0,107,25,5,4,9,0,0,0,11,15,19,3,0,0,0,0,0,10,8,1,0,74,34,0,0,0,0,0,0,0,0,78,10,19,2,62,42
1088050,John,Batigi,MID,2006-06-24,2025/2026,191620,1st Division,328,191620,1088050,1,0,0,1,12,12,0,0,0,0,0,0,0,0,0,4,2,1,0,2,1,1,1,0,6,1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,1,3,0
434177,Nebiyou,Perry,FWD,1999-10-02,2025/2026,191620,1st Division,328,191620,434177,9,5,4,4,487,487,0,1,5,0,0,0,0,0,0,120,45,29,2,65,34,14,4,10,170,128,0,0,14,10,15,3,43,32,46,40,0,0,2,2,39,25,8,5,26,22,9,38,22,46,24,0,0,0,0,0,0,0,3,6,0,12,5,3,2,2,25,11,1,52,9,0,0.31,0.18,0,115,24,11,2,2,0,0,0,6,26,9,0,0,7,2,0,0,2,20,0,0,14,4,0,0,0,0,0,0,0,0,54,13,32,19,39,25
624710,Gustav Leone,Fraulo,MID,2005-04-23,2025/2026,191620,1st Division,328,191620,624710,18,16,11,2,1457,1457,3,4,25,0,3,0,0,0,1,252,87,115,27,80,43,32,7,22,642,498,5,0,80,46,51,25,181,107,156,150,8,1,11,11,195,149,40,16,24,21,50,166,122,105,49,11,6,2,1,55,0,0,1,43,0,25,10,3,25,11,108,62,9,205,51,5,2.7,2.52,0,500,33,32,4,6,0,0,2,9,117,61,1,0,33,15,0,0,11,91,1,0,32,7,0,0,0,0,0,0,0,0,120,71,32,13,195,149
483956,Kasper,Lunding Jakobsen,FWD,1999-07-17,2025/2026,191620,1st Division,328,191620,483956,14,7,3,7,752,752,0,1,10,0,2,0,0,0,10,117,53,25,7,78,43,3,0,4,202,166,0,0,3,2,19,7,21,14,98,91,0,0,5,5,48,35,3,0,46,32,6,31,24,75,30,5,3,1,0,11,0,6,7,15,0,11,3,3,13,5,20,14,6,62,16,4,0.58,1.43,0,154,26,43,5,2,0,0,0,4,16,12,0,0,3,2,0,0,4,9,0,0,3,0,0,0,0,0,0,0,0,0,52,18,31,19,48,35
494823,Mikkel,Mouritz,MID,1997-01-22,2025/2026,191620,1st Division,328,191620,494823,18,18,1,0,1735,1735,2,1,19,0,0,0,0,2,0,111,29,57,9,8,3,24,7,6,834,701,0,0,148,98,16,6,258,171,137,130,4,3,1,1,331,306,86,40,1,1,51,108,86,36,16,8,5,1,0,55,1,0,0,10,0,22,10,9,17,1,119,57,3,161,38,3,2.41,2.56,0,612,7,13,0,12,0,1,4,4,136,73,0,0,16,5,0,0,9,109,0,0,24,7,0,0,0,0,0,0,0,0,54,35,2,1,331,306
624730,Theo,Puggaard Ekié Hansen,MID,2005-08-26,2025/2026,191620,1st Division,328,191620,624730,12,11,7,1,996,996,1,0,8,0,0,0,0,0,0,165,66,54,11,38,21,40,19,8,407,346,0,0,36,26,8,2,95,66,112,107,0,0,0,0,132,111,16,4,12,6,36,92,70,28,9,0,0,0,0,0,0,0,1,4,0,33,15,9,2,0,78,32,5,91,39,4,1.93,0.44,0,323,11,12,1,10,0,0,2,18,42,43,2,0,15,6,0,0,5,24,1,0,40,19,0,0,0,0,0,0,0,0,82,32,16,2,132,111
766643,Noah Barholt,Rasmussen,DEF,2006-05-08,2025/2026,191620,1st Division,328,191620,766643,15,14,11,1,1212,1212,0,0,2,0,3,0,0,0,0,145,38,72,10,40,15,22,8,6,503,420,0,0,39,27,21,10,145,99,112,106,1,0,3,3,149,133,43,21,12,7,53,126,97,35,15,3,0,0,0,11,0,0,0,3,0,11,5,2,6,3,84,26,5,120,56,4,0.27,0.8,0,361,11,6,0,19,0,1,2,9,103,34,1,0,38,17,0,0,1,70,0,0,22,8,0,0,0,0,0,0,0,0,69,43,13,4,149,133
766724,Yasin ,Belhadj,FWD,2006-10-12,2025/2026,191620,1st Division,328,191620,766724,13,0,0,13,255,255,0,0,2,0,1,0,0,0,2,70,26,21,2,34,19,9,2,7,88,72,0,0,4,3,7,3,25,20,24,23,0,0,3,3,21,17,2,2,12,10,8,29,19,21,13,0,0,0,0,0,0,2,0,1,0,6,3,1,5,3,17,8,2,30,11,5,0.08,0.41,0,63,5,6,0,1,0,0,2,5,16,9,0,0,6,3,0,0,1,12,0,0,9,2,0,0,0,0,0,0,0,0,36,11,20,9,21,17
56121,Casper,Radza,GKP,1994-02-26,2025/2026,191620,1st Division,328,191620,56121,18,18,0,0,1743,1743,0,0,0,0,1,0,0,0,0,17,7,7,0,4,4,3,2,1,421,347,0,0,29,15,0,0,257,190,0,0,1,0,0,0,146,141,158,96,2,2,32,39,35,2,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,73,0,0,86,41,3,0,0,31.84,295,0,0,0,6,0,0,0,4,121,6,0,143,7,3,48,95,0,75,0,125,0,0,2,33,100,13,0,3,2,67,9,3,3,1,146,141
747959,Sven,Bech Leschly,MID,2007-02-11,2025/2026,191620,1st Division,328,191620,747959,4,2,2,2,198,198,0,0,1,0,0,0,0,0,0,37,9,20,3,10,3,2,2,4,86,75,0,0,10,6,0,0,24,19,18,17,0,0,0,0,21,20,0,0,4,1,9,30,21,5,1,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,15,5,1,20,6,4,0,0,0,70,2,0,0,3,0,0,0,0,8,9,1,0,5,2,0,0,0,7,1,0,2,2,0,0,0,0,0,0,0,0,17,11,3,1,21,20
576890,Eric,Voufack,DEF,2001-09-25,2025/2026,191620,1st Division,328,191620,576890,7,6,4,1,524,524,0,0,5,1,1,0,0,0,0,70,29,20,4,22,12,18,12,5,170,133,0,0,14,11,16,8,39,22,44,38,1,0,2,2,54,47,14,9,6,4,18,39,29,27,12,0,0,0,0,0,0,0,0,2,0,10,1,0,5,2,39,15,4,52,19,0,0.26,0.38,0,128,10,8,4,6,0,0,0,5,38,13,1,0,10,3,0,0,0,26,1,0,18,12,0,0,0,0,0,0,0,0,34,10,11,4,54,47
577566,Julius,Madsen,MID,2003-08-01,2025/2026,191620,1st Division,328,191620,577566,13,4,2,9,517,517,1,2,7,0,1,0,0,0,0,68,25,26,4,21,11,9,4,6,207,154,0,0,24,12,28,13,67,38,52,52,2,0,6,6,57,40,24,11,11,8,17,43,31,46,20,3,1,0,0,6,0,0,4,2,0,12,6,1,13,6,39,17,6,63,18,0,0.97,1.67,0,152,10,8,2,4,0,0,0,0,53,19,0,0,7,4,0,0,2,38,0,0,9,4,0,0,0,0,0,0,0,0,31,14,7,5,57,40
494823,Mikkel Mouritz ,Jensen,MID,1997-01-22,2025/2026,191620,1st Division,328,191620,494823,18,18,1,0,1735,1735,2,1,19,0,0,0,0,2,0,111,29,57,9,8,3,24,7,6,834,701,0,0,148,98,16,6,258,171,137,130,4,3,1,1,331,306,86,40,1,1,51,108,86,36,16,8,5,1,0,55,1,0,0,10,0,22,10,9,17,1,119,57,3,161,38,3,2.41,2.56,0,612,7,13,0,12,0,1,4,4,136,73,0,0,16,5,0,0,9,109,0,0,24,7,0,0,0,0,0,0,0,0,54,35,2,1,331,306
424254,Andreas,Heimer Hansen,MID,1997-12-10,2025/2026,191620,1st Division,328,191620,424254,18,17,1,1,1641,1641,0,1,3,1,2,0,0,0,0,189,93,84,23,26,17,43,33,9,1200,1035,1,0,206,147,4,2,511,393,91,85,8,2,1,1,478,448,116,45,4,4,105,192,165,12,5,0,0,0,0,0,0,0,4,1,0,36,20,7,2,1,212,55,3,205,107,19,0.1,0.36,0,900,5,26,0,66,0,0,13,15,219,74,3,56,28,12,55,1,0,155,2,56,43,33,0,0,0,0,0,0,0,0,126,57,16,3,478,448
562224,Mattias,Jakobsen,DEF,2003-01-08,2025/2026,191620,1st Division,328,191620,562224,3,1,1,2,116,116,0,0,0,0,0,0,0,0,0,17,6,5,1,1,0,8,3,0,47,40,0,0,6,5,0,0,15,13,3,3,0,0,0,0,22,20,7,4,0,0,5,10,9,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,17,4,1,10,5,2,0,0,0,25,1,1,0,3,0,0,0,0,12,7,0,0,2,1,0,0,0,9,0,0,8,3,0,0,0,0,0,0,0,0,9,4,0,0,22,20
556414,Dalton,Wilkins,DEF,1999-04-15,2025/2026,191620,1st Division,328,191620,556414,2,0,0,2,56,56,0,0,0,0,0,0,0,0,0,13,2,6,1,5,1,1,0,2,21,16,0,0,4,4,4,1,5,5,6,6,0,0,0,0,8,4,2,1,1,1,1,7,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,7,1,0,0,0,0,16,0,3,0,1,0,0,0,0,4,1,0,0,2,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,1,8,4
340893,Emil Nørmark,Christensen,DEF,1997-07-10,2025/2026,191620,1st Division,328,191620,340893,10,4,3,6,436,436,0,0,1,1,2,0,0,0,0,50,28,11,5,2,1,22,12,3,229,204,0,0,18,9,0,0,86,63,19,19,1,0,0,0,107,105,17,7,0,0,19,32,29,1,0,0,0,0,0,0,0,0,0,1,0,15,10,1,0,0,52,7,0,37,16,4,0.11,0,0,160,2,0,0,13,0,0,2,0,33,25,2,8,3,1,8,0,0,22,1,8,22,12,0,0,0,0,0,0,0,0,31,8,1,0,107,105
762322,Gabriel,Larsen,MID,2006-12-20,2025/2026,191620,1st Division,328,191620,762322,16,13,9,3,1092,1092,0,2,11,1,4,0,0,0,0,228,81,93,15,72,44,21,5,15,463,370,3,1,73,50,12,4,139,86,97,93,8,3,5,5,173,148,58,33,17,13,52,147,106,43,17,0,0,0,0,0,0,0,4,18,0,42,17,4,14,5,114,62,14,121,37,5,0.73,1.09,0,291,19,18,0,10,0,0,1,20,69,59,2,0,23,7,0,0,3,50,1,0,21,5,0,0,0,0,0,0,0,0,112,52,38,9,173,148
449478,Mathias,Jørgensen,FWD,2000-09-20,2025/2026,191620,1st Division,328,191620,449478,1,1,0,0,101,101,0,0,4,1,0,0,0,0,0,7,1,2,0,4,1,1,0,0,18,15,0,0,0,0,3,2,3,3,5,4,0,0,1,1,8,7,0,0,1,1,1,3,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0.65,0.27,0,17,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,8,7
680618,Oliver Sejer,Lauritsen,DEF,2006-11-24,2025/2026,191620,1st Division,328,191620,680618,3,3,1,0,254,254,0,0,0,0,0,0,0,0,0,37,21,14,6,5,3,10,7,2,96,76,0,0,16,12,1,0,32,21,13,12,0,0,0,0,41,37,12,7,1,0,14,29,26,2,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,30,6,1,21,13,1,0,0,0,65,0,4,0,5,0,0,1,0,21,13,1,0,4,3,0,0,0,12,1,0,10,7,0,0,0,0,0,0,0,0,25,11,2,0,41,37
684432,Andreas ,Maarup Hansen,MID,1999-05-23,2025/2026,191620,1st Division,328,191620,684432,12,2,1,10,436,436,0,0,6,2,1,0,0,0,2,104,41,33,9,29,16,21,8,10,133,93,0,0,26,11,10,3,50,27,18,17,0,0,0,0,36,29,11,1,10,5,18,51,37,26,10,0,0,0,0,0,0,2,0,2,0,21,8,2,2,0,31,13,3,49,13,2,0.42,0.18,0,95,12,7,0,8,0,0,0,2,31,16,0,0,7,2,0,0,2,20,0,0,21,8,0,0,0,0,0,0,0,0,50,19,15,5,36,29
374025,Mikkel,Mejlstrup Pedersen,MID,1996-01-07,2025/2026,191620,1st Division,328,191620,374025,14,6,3,8,749,749,0,0,6,0,2,0,0,0,3,127,45,65,15,27,13,15,7,16,313,257,2,1,35,21,11,4,77,46,51,50,4,2,2,2,124,110,31,21,6,6,22,88,64,25,9,9,2,2,0,23,0,3,0,9,0,20,10,4,9,2,63,29,5,80,34,8,0.67,1.11,0,199,4,6,2,9,0,0,2,5,39,38,1,0,22,11,0,0,2,23,0,0,15,7,0,0,0,0,0,0,0,0,67,41,9,2,124,110
441926,Erik,Nissen,DEF,1997-02-05,2025/2026,191620,1st Division,328,191620,441926,9,7,3,2,662,662,1,0,2,2,2,0,0,0,0,94,45,39,13,5,4,28,17,6,332,304,0,0,13,4,0,0,91,73,28,27,0,0,0,0,176,169,26,15,0,0,39,86,74,2,1,0,0,0,0,0,0,0,0,0,0,22,11,0,1,0,84,10,0,44,27,5,0.46,0.02,0,226,2,0,0,21,0,0,11,2,19,29,8,1,11,4,1,0,1,10,3,1,28,17,0,0,0,0,0,0,0,0,59,27,4,0,176,169
523122,Christoffer,Palm Borresen,MID,2002-03-30,2025/2026,191620,1st Division,328,191620,523122,12,5,4,7,609,609,1,2,11,1,0,0,0,0,8,104,39,38,7,38,20,18,9,8,176,124,0,0,19,11,6,2,43,20,48,42,1,1,4,4,39,30,5,2,8,5,11,50,34,25,9,0,0,0,0,0,0,5,5,16,0,10,3,3,5,4,23,9,1,77,25,4,1.17,0.64,0,125,21,11,2,5,0,0,2,5,29,11,1,0,8,3,0,0,3,11,0,0,18,9,0,0,0,0,0,0,0,0,53,22,19,4,39,30
472140,Markus André,Kaasa,MID,1997-07-15,2025/2026,191620,1st Division,328,191620,472140,9,4,4,5,398,398,0,0,5,0,0,0,0,0,1,90,30,28,7,35,15,13,3,4,151,121,1,1,17,12,2,0,42,28,42,39,2,1,0,0,37,30,10,4,4,3,8,37,26,12,6,0,0,0,0,2,0,1,2,3,0,14,5,0,2,0,20,8,1,52,15,1,0.4,0.28,0,127,11,17,0,3,0,0,0,4,24,9,1,0,5,2,0,0,1,13,1,0,13,3,0,0,0,0,0,0,0,0,37,17,12,4,37,30
577579,Gustav,Højbjerg,DEF,2003-12-03,2025/2026,191620,1st Division,328,191620,577579,3,0,0,3,72,72,0,0,1,0,0,0,0,0,0,19,12,4,2,9,6,4,3,0,28,22,1,0,3,2,3,1,11,8,5,5,1,0,0,0,7,5,3,1,3,2,5,9,8,8,4,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,8,2,0,6,2,0,0.01,0.23,0,16,3,4,0,1,0,0,1,3,3,1,0,0,2,2,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,14,3,7,3,7,5
678037,Frederik,Roslyng Christiansen,DEF,2005-12-25,2025/2026,191620,1st Division,328,191620,678037,5,3,2,2,335,335,0,0,0,0,3,0,0,0,0,40,15,21,5,1,0,12,8,7,190,169,0,0,24,17,1,1,77,57,11,11,1,0,0,0,75,74,18,7,0,0,7,28,21,1,1,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,30,11,1,24,11,1,0,0.2,0,145,1,2,1,8,0,0,0,0,22,10,0,2,8,4,2,0,0,13,0,2,12,8,0,0,0,0,0,0,0,0,24,14,0,0,75,74
505392,Marius,Elvius Kolind-Jørgensen,DEF,2002-06-01,2025/2026,191620,1st Division,328,191620,505392,12,12,3,0,1094,1094,2,0,21,2,2,0,0,0,0,200,77,71,13,78,43,29,16,13,367,267,1,1,40,24,21,9,131,78,83,78,6,4,2,2,94,71,49,27,37,28,63,137,108,80,42,0,0,0,0,0,0,0,2,4,0,22,5,6,9,2,99,38,3,143,49,6,1.41,1.02,0,256,22,19,0,12,1,1,1,6,81,49,3,0,27,12,0,0,8,48,2,0,29,16,0,0,0,0,0,0,0,0,104,42,41,24,94,71
620140,Villads,Westh,MID,2004-04-25,2025/2026,191620,1st Division,328,191620,620140,8,8,3,0,736,736,1,0,14,0,2,0,0,0,9,121,50,42,12,61,34,6,1,9,295,232,6,1,49,32,10,3,99,60,70,70,15,4,3,2,70,58,31,15,15,11,30,73,53,45,17,4,2,1,0,3,0,7,1,22,0,12,3,5,7,3,53,28,5,81,23,2,1.82,0.59,0,243,15,7,0,3,1,0,1,16,61,32,1,0,12,2,0,0,6,45,1,0,6,1,0,0,0,0,0,0,0,0,55,22,29,7,70,58
517851,Jacob,Dyrborg Linnet,DEF,1995-04-17,2025/2026,191620,1st Division,328,191620,517851,18,18,0,0,1743,1743,0,0,10,1,2,0,0,0,0,369,140,126,29,103,53,88,39,24,711,536,1,0,91,58,40,12,257,169,123,115,9,2,4,4,187,143,80,37,28,20,71,204,156,79,28,0,0,0,0,0,0,0,2,7,0,52,19,11,7,4,135,43,10,243,84,12,0.6,0.66,0,510,34,28,4,38,2,1,8,22,160,73,7,0,36,18,0,0,3,108,3,0,88,39,0,0,0,0,0,0,0,0,179,78,43,13,187,143
450067,Christian,Vestergaard,DEF,2001-03-26,2025/2026,191620,1st Division,328,191620,450067,6,5,0,1,518,518,0,0,1,1,1,0,0,0,0,63,36,25,10,5,2,21,17,5,332,293,0,0,44,29,1,0,145,115,25,24,4,1,1,1,123,120,29,12,1,1,35,62,56,3,2,0,0,0,0,0,0,0,0,0,0,12,7,3,4,1,70,9,1,64,26,7,0.06,0.1,0,240,4,1,1,19,0,0,4,1,51,20,2,12,8,6,11,0,1,40,1,12,21,17,0,0,0,0,0,0,0,0,45,19,2,1,123,120
678652,Mikkel,Søfeldt Nielsen,FWD,2006-05-16,2025/2026,191620,1st Division,328,191620,678652,4,0,0,4,28,28,0,0,0,0,0,0,0,0,0,5,1,1,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
684698,Mathias,Kaarsbo,MID,2006-02-13,2025/2026,191620,1st Division,328,191620,684698,6,0,0,6,68,68,1,0,3,0,1,0,0,0,0,20,5,7,1,10,4,2,0,3,16,14,0,0,0,0,1,1,3,3,5,4,0,0,0,0,7,6,1,0,2,2,4,11,8,6,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,2,0,8,1,0,0.2,0,0,14,2,2,0,1,0,0,0,1,1,2,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4,2,0,7,6
335707,Frederik,Brandhof,MID,1996-07-05,2025/2026,191620,1st Division,328,191620,335707,17,16,3,1,1565,1565,1,1,14,3,4,0,0,0,5,275,112,100,24,77,47,42,12,17,630,535,1,1,73,48,21,13,177,124,128,120,2,1,6,6,191,171,42,16,17,14,41,149,118,53,31,0,0,0,0,0,0,5,0,27,0,56,29,9,11,6,111,53,6,124,42,6,2.18,1.71,0,478,27,33,4,9,0,1,4,27,90,71,8,0,18,11,0,0,4,62,4,0,42,12,0,0,0,0,0,0,0,0,153,69,43,13,191,171
562692,Andreas,Smed,FWD,1997-03-19,2025/2026,191620,1st Division,328,191620,562692,18,18,12,0,1554,1554,2,4,33,2,2,0,0,0,14,201,63,66,12,58,28,41,9,14,526,383,2,1,53,32,56,15,135,87,115,106,3,2,7,7,168,113,43,16,18,14,47,129,108,109,33,0,0,0,0,1,0,11,2,18,0,36,14,10,15,7,88,44,8,182,52,3,2.03,2.12,0,385,52,20,10,7,2,0,2,14,83,50,16,0,13,7,0,0,7,56,9,0,41,9,0,0,0,0,0,0,0,0,95,45,27,10,168,113
624463,Malthe Boy,Kristensen,DEF,2004-07-03,2025/2026,191620,1st Division,328,191620,624463,11,8,1,3,841,841,0,0,3,0,2,0,0,0,0,83,33,33,8,18,7,17,10,8,433,363,0,0,50,32,3,0,174,123,62,58,4,1,0,0,128,118,52,29,3,3,46,81,68,9,3,0,0,0,0,0,0,0,0,1,0,15,8,4,0,0,80,23,0,102,58,10,0.08,0,0,309,6,5,1,39,0,1,3,7,92,35,2,0,10,5,0,0,0,62,2,0,17,10,0,0,0,0,0,0,0,0,45,20,7,3,128,118
814415,Alexander,Nathan,MID,2006-03-23,2025/2026,191620,1st Division,328,191620,814415,1,0,0,1,8,8,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760812,Marcus,Bonde,MID,2007-02-11,2025/2026,191620,1st Division,328,191620,760812,5,2,1,3,213,213,0,0,0,0,1,0,0,0,0,46,18,22,7,7,4,7,4,2,165,143,0,0,23,19,0,0,65,50,24,24,2,0,0,0,51,47,15,7,1,1,12,35,29,1,1,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,26,11,1,25,9,1,0,0,0,129,0,3,0,6,0,0,1,4,22,14,1,0,2,2,0,0,0,17,1,0,7,4,0,0,0,0,0,0,0,0,28,16,5,1,51,47
562789,Marinus Due,Grandt,MID,2000-03-24,2025/2026,191620,1st Division,328,191620,562789,8,2,2,6,315,315,0,0,4,0,0,0,0,0,0,50,27,17,3,14,10,13,11,5,156,117,0,0,26,10,1,0,52,28,24,19,1,1,1,1,56,48,17,6,2,2,18,36,28,7,2,0,0,0,0,0,0,0,1,0,0,6,3,2,3,1,34,15,1,58,20,4,0.21,0.14,0,108,0,1,0,7,0,0,3,6,25,25,1,0,5,2,0,0,1,15,0,0,13,11,0,0,0,0,0,0,0,0,30,9,7,1,56,48
562564,Kristian,Kirkegaard,MID,1997-10-02,2025/2026,191620,1st Division,328,191620,562564,18,17,13,1,1431,1431,3,3,28,1,3,0,0,0,28,351,139,83,14,198,103,30,8,22,418,334,7,3,40,24,7,4,101,67,117,107,8,3,7,7,99,79,19,11,50,37,33,119,80,92,51,3,2,0,0,5,0,24,7,30,0,40,14,13,16,7,66,36,5,176,46,1,2.61,1.24,0,322,55,34,8,6,2,1,2,48,45,32,3,0,13,5,0,0,14,33,1,0,30,8,0,0,0,0,0,0,0,0,153,44,87,30,99,79
450134,Villads,Rasmussen,FWD,2001-11-27,2025/2026,191620,1st Division,328,191620,450134,16,16,12,0,1196,1196,0,2,17,0,0,0,0,0,22,251,119,50,8,160,98,16,6,9,334,266,1,0,23,17,34,13,66,40,116,112,4,0,4,4,86,71,15,4,43,36,23,77,56,95,39,5,3,0,0,16,0,17,7,15,0,25,7,13,13,4,54,30,2,134,43,6,1.6,1.01,0,256,38,33,2,5,1,1,0,41,38,30,4,0,6,3,0,0,4,25,3,0,16,6,0,0,0,0,0,0,0,0,111,29,69,22,86,71
